,word,pos,cefr
7259,pullover,noun,B1
7261,pump,noun,B1
7262,pumpkin,noun,B2
7263,punch,noun,B2
7264,punch,verb,B2
7265,punctual,adjective,B2
7266,punctuality,noun,B2
7267,punctuation,noun,A2
7268,punish,verb,B1
7269,punishment,noun,B1
7270,pupil,noun,B1
7271,puppy,noun,B1
7272,purchase,noun,B2
7273,purchase,verb,B2
7274,pure,adjective,B1
7275,purify,verb,B1
7276,purple,adjective,A2
7277,purple,noun,A1
7278,purpose,noun,A2
7279,purposeful,adjective,B2
7280,purse,noun,B1
7281,pursue,verb,A2
7283,push,noun,B1
7284,push,verb,A1
7285,put,verb,A1
7287,puzzled,adjective,B2
7288,quake,noun,B1
7289,qualification,noun,B2
7290,qualified,adjective,B1
7291,qualify,verb,B1
7292,quality,adjective,B1
7293,quality,noun,A2
7294,quantify,verb,B2
7295,quantity,noun,B1
7296,quarantine,noun,B2
7297,quarrel,noun,B2
7298,quarrel,verb,B2
7299,quarrelsome,adjective,B2
7300,quarter,noun,A1
7301,queen,noun,A2
7302,queer,adjective,B2
7304,question,noun,A1
7305,question,verb,B2
7306,question mark,noun,B1
7308,queue,noun,B1
7309,queue,verb,B2
7310,quick,adjective,A2
7311,quickly,adverb,A1
7312,quiet,adjective,A1
7313,quiet,noun,B2
7314,quietly,adverb,A2
7315,quit,adjective,B2
7316,quit,verb,A2
7317,quite,adverb,A2
7318,quiz,noun,A2
7319,quotable,adjective,B2
7320,quotation,noun,B2
7321,quote,noun,B2
7322,quote,verb,B2
7323,rabbit,noun,A1
7324,race,noun,B1
7325,race,verb,B1
7328,racist,noun,B2
7329,rack,noun,B2
7330,racket,noun,A2
7332,radiate,verb,B2
7334,radical,noun,B2
7335,radically,adverb,B2
7336,radio,noun,A1
7337,radium,noun,B2
7338,rafter,noun,B2
7339,rag,noun,B2
7342,railroad,noun,B1
7343,railway,noun,B1
7344,rain,noun,A1
7345,rain,verb,A1
7346,rainbow,noun,B2
7347,raincoat,noun,A2
7348,rainfall,noun,B1
7349,rainforest,noun,B1
7350,rainstorm,noun,B2
7351,rainy,adjective,A1
7352,raise,verb,A2
7353,rally,noun,B2
7354,ram,noun,B2
7355,ramp,noun,B2
7356,range,noun,A2
7357,range,verb,B2
7358,ranger,noun,B2
7359,rank,noun,B1
7360,rap,noun,A2
7361,rap,verb,B1
7362,rape,noun,B2
7363,rape,verb,B2
7364,rapid,adjective,B1
7365,rapidly,adverb,B1
7366,rare,adjective,B1
7367,rarely,adverb,B1
7368,rash,adjective,B2
7369,raspberry,noun,B1
7371,rate,noun,A2
7372,rate,verb,B2
7373,rather,adverb,A2
7375,ration,noun,B1
7377,rattle,noun,B2
7378,ravage,noun,B2
7379,raw,adjective,A2
7381,razor,noun,B1
7382,'re,be-verb,A1
7383,reach,noun,B1
7384,reach,verb,A2
7385,react,verb,B1
7386,reaction,noun,B2
7387,read,verb,A1
7388,reader,noun,A1
7390,reading,noun,A1
7391,ready,adjective,A1
7392,real,adjective,A1
7393,real,adverb,A1
7394,real estate,noun,B2
7395,realistic,adjective,B1
7396,reality,noun,B1
7397,realization/realisation,noun,B2
7398,realize/realise,verb,A2
7399,really,adverb,A1
7400,rear,adjective,B2
7401,rearrange,verb,B1
7402,reason,noun,A1
7403,reasonable,adjective,B1
7406,rebel,verb,B2
7407,rebellious,adjective,B2
7409,recall,verb,B1
7410,receipt,noun,A2
7411,receive,verb,A2
7412,recent,adjective,A2
7413,recently,adverb,A2
7414,reception,noun,B1
7415,receptionist,noun,A2
7417,recipe,noun,B2
7418,recite,verb,B1
7420,reclaim,verb,B1
7422,recognize/recognise,verb,B1
7423,recollect,verb,B2
7424,recollection,noun,B2
7425,recommend,verb,B1
7426,recommendable,adjective,B2
7427,recommendation,noun,B2
7428,reconsider,verb,B2
7429,record,noun,B1
7430,record,verb,A2
7431,recording,noun,B1
7432,recover,verb,B1
7434,recreation,noun,B2
7435,recruit,verb,B2
7436,rectangular,adjective,B2
7437,recycle,verb,A2
7438,recycled,adjective,B1
7439,recycling,noun,B1
7440,red,adjective,A1
7441,red,noun,A2
7442,redo,verb,B2
7443,reduce,verb,B1
7444,reduction,noun,B1
7445,redundant,adjective,B2
7446,reed,noun,B2
7447,reef,noun,B1
7448,refer,verb,A2
7450,reference,noun,B2
7451,referent,adjective,B2
7452,refinery,noun,B2
7453,reflect,verb,A2
7455,reflective,adjective,B2
7456,reform,noun,B2
7457,refrain,noun,B2
7458,refresh,noun,B2
7459,refreshments,noun,B1
7460,refrigerator,noun,A2
7463,refund,noun,B1
7465,refuse,noun,B1
7466,refuse,verb,B1
7467,refute,verb,B2
7469,regard,noun,B2
7470,regard,verb,B1
7471,regarding,preposition,B1
7473,reggae,noun,B2
7475,region,noun,B1
7476,regional,adjective,B1
7477,register,noun,B1
7478,register,verb,B1
7480,regret,noun,B2
7481,regret,verb,A2
7482,regrettably,adverb,B2
7483,regular,adjective,A2
7484,regularly,adverb,A2
7486,regulation,noun,B1
7487,rehearsal,noun,B2
7489,reinforcement,noun,B2
7490,reject,verb,B1
7492,rejoin,verb,B2
7493,relate,verb,B1
7494,related,adjective,B2
7495,relation,noun,B1
7496,relationship,noun,B1
7497,relative,adjective,B1
7498,relative,noun,B1
7499,relatively,adverb,B1
7500,relativity,noun,B2
7501,relax,verb,A2
7502,relaxation,noun,B2
7503,relaxed,adjective,A2
7504,relaxing,adjective,B1
7505,relay,noun,B2
7506,release,noun,A2
7507,release,verb,B1
7508,relevant,adjective,B2
7509,reliable,adjective,B1
7510,relic,noun,B2
7511,relief,noun,B2
7514,religion,noun,B1
7515,religious,adjective,B1
7517,rely,verb,B1
7518,remain,verb,A2
7520,remaining,adjective,B2
7522,remark,noun,B2
7523,remark,verb,B1
7527,remember,verb,A1
7528,remembrance,noun,B1
7529,remind,verb,A2
7531,remote,adjective,A2
7532,remote control,noun,B1
7533,remove,verb,B1
7535,rent,noun,A2
7536,rent,verb,A2
7538,reorganize/reorganise,verb,B2
7539,repaint,noun,B2
7540,repair,noun,A2
7541,repair,verb,A2
7542,repay,verb,B1
7543,repeat,verb,A1
7544,repeatedly,adverb,B1
7545,repertoire,noun,B2
7546,repetition,noun,B2
7547,replace,verb,A2
7549,replica,noun,B2
7550,reply,noun,A2
7551,reply,verb,B1
7552,report,noun,A2
7553,report,verb,B1
7554,reporter,noun,A1
7555,represent,verb,A2
7556,representative,noun,B1
7557,repress,verb,B2
7558,repression,noun,B2
7559,reprint,noun,B2
7561,reprove,verb,B2
7563,reputation,noun,B1
7564,request,noun,A2
7565,request,verb,B1
7566,require,verb,B1
7567,requirement,noun,B1
7568,rescue,noun,B1
7569,rescue,verb,B1
7570,research,noun,A2
7571,research,verb,B2
7572,researcher,noun,B1
7574,reservation,noun,B1
7575,reserve,noun,B1
7576,reserve,verb,B1
7578,resident,adjective,B1
7579,resident,noun,B2
7583,resist,verb,B1
7586,resolve,verb,B1
7587,resonant,adjective,B2
7588,resort,noun,B1
7589,resource,noun,B1
7590,respect,noun,B1
7591,respect,verb,B1
7592,respectable,adjective,B1
7593,respectably,adverb,B2
7594,respected,adjective,B2
7595,respiration,noun,B2
7596,respiratory,adjective,B2
7597,respond,verb,B1
7598,response,noun,A2
7599,responsibility,noun,B1
7600,responsible,adjective,B1
7601,rest,noun,B1
7602,rest,verb,B1
7603,restaurant,noun,A1
7607,result,noun,A1
7608,result,verb,B1
7611,retailer,noun,B2
7612,retain,verb,B1
7613,retard,verb,B2
7614,retell,verb,B1
7615,retina,noun,B2
7616,retire,verb,A2
7617,retired,adjective,A2
7619,retreat,noun,B2
7620,retreat,verb,B2
7622,retrospect,noun,B1
7623,return,noun,A2
7624,return,verb,A2
7625,reunification,noun,B1
7626,reunify,verb,B1
7627,reunion,noun,A2
7628,reveal,verb,A2
7632,reverence,noun,B2
7633,reverse,verb,B2
7634,review,noun,A1
7635,review,verb,B2
7636,revise,verb,B1
7640,revolution,noun,B2
7642,revolutionize/revolutionise,verb,B2
7643,revolve,verb,B2
7644,reward,noun,B1
7645,reward,verb,B2
7646,rewrite,verb,B1
7647,rhinoceros,noun,B2
7648,rhyme,verb,B2
7649,rhythm,noun,A2
7650,rhythmic,adjective,B2
7651,rib,noun,B2
7652,ribbon,noun,A1
7653,rice,noun,A1
7654,rich,adjective,A1
7655,rid,verb,B1
7656,riddle,noun,B2
7657,riddle,verb,B1
7658,ride,noun,A1
7659,ride,verb,A1
7660,rider,noun,B2
7661,ridge,noun,B2
7663,right,adjective,A1
7664,right,adverb,A1
7665,right,noun,A2
7666,righteousness,noun,B2
7667,right-hand,adjective,A2
7668,rightly,adverb,B2
7669,rim,noun,B2
7670,ring,noun,A2
7671,ring,verb,A1
7673,ripe,adjective,B1
7674,rise,noun,B1
7675,rise,verb,B1
7676,risk,noun,B1
7677,risk,verb,B2
7679,rite,noun,B2
7681,rival,noun,B2
7682,river,noun,A1
7683,road,noun,A2
7684,roadside,noun,B1
7685,roam,noun,B2
7686,roar,verb,B2
7687,roast,adjective,B2
7688,roast,verb,A2
7691,robin,noun,A2
7692,robot,noun,B1
7693,rock,noun,A2
7696,rocky,adjective,B2
7697,role,noun,A1
7698,roll,noun,A2
7699,roll,verb,B2
7700,rolling,adjective,B1
7702,romantic,adjective,A2
7703,roof,noun,A2
7704,room,noun,A1
7705,room,verb,B1
7706,roommate,noun,B2
7707,root,noun,A2
7708,rope,noun,A2
7710,rosy,adjective,B2
7711,rotten,adjective,B1
7712,rough,adjective,B1
7714,round,adjective,B1
7715,round,adverb,A2
7716,round,noun,B1
7717,round,preposition,B2
7718,round,verb,B2
7719,roundabout,noun,A2
7720,route,noun,B2
7721,routine,noun,B1
7722,row,noun,A1
7723,row,verb,B2
7724,royal,adjective,A2
7725,royalty,noun,B2
7726,rub,verb,B2
7727,rubber,noun,B1
7728,rubbish,noun,B1
7729,rubble,noun,B2
7730,rude,adjective,A1
7731,rudely,adverb,B1
7732,rug,noun,B2
7733,rugby,noun,A2
7734,ruin,noun,B1
7735,ruin,verb,A2
7736,ruinous,adjective,B2
7737,rule,noun,A1
7738,rule,verb,B2
7739,ruler,noun,A1
7740,rumor/rumour,noun,A2
7741,run,noun,A1
7742,run,verb,A1
7743,runaway,noun,B1
7744,runner,noun,A2
7745,running,noun,A2
7746,runway,noun,B1
7747,rural,adjective,B2
7748,rush,noun,A2
7749,rush,verb,B1
7750,rush hour,noun,B2
7751,rusty,adjective,B2
7752,'s,be-verb,A1
7755,sad,adjective,A1
7756,sadly,adverb,A2
7757,sadness,noun,B1
7758,safari,noun,B1
7759,safe,adjective,A2
7760,safeguard,noun,B1
7761,safeguard,verb,B2
7762,safely,adverb,B1
7763,safety,noun,B1
7764,sag,noun,B2
7765,sage,noun,B2
7766,sail,verb,B2
7767,sailing,noun,A2
7768,sailor,noun,A1
7770,salad,noun,A1
7771,salary,noun,B2
7772,sale,noun,A1
7773,salesman,noun,B1
7774,salesmanship,noun,B2
7775,salesperson,noun,B2
7776,saleswoman,noun,B2
7777,salmon,noun,B1
7778,salon,noun,B2
7779,salsa,noun,B2
7780,salt,noun,A2
7781,salty,adjective,B2
7782,same,adjective,A1
7783,same,adverb,A1
7784,same,pronoun,A1
7785,sample,noun,A2
7786,sand,noun,B1
7787,sandal,noun,B1
7788,sandstone,noun,B2
7789,sandwich,noun,A1
7790,sandy,adjective,A2
7791,sanitary,adjective,B2
7792,sanitation,noun,B2
7793,satellite,noun,B1
7795,satisfactory,adjective,B2
7796,satisfied,adjective,B1
7797,satisfy,verb,A2
7798,Saturday,noun,A1
7799,sauce,noun,A2
7800,saucepan,noun,B1
7801,saucer,noun,B1
7802,sausage,noun,A2
7803,save,verb,A1
7804,saving/savings,noun,B2
7805,saw,noun,A1
7806,saw,verb,B2
7808,say,verb,A1
7809,scale,noun,A2
7810,scan,noun,B1
7811,scan,verb,B2
7813,scar,noun,B2
7814,scarcely,adverb,B2
7815,scare,verb,B1
7816,scared,adjective,B1
7817,scarf,noun,A2
7818,scarlet,noun,B2
7819,scary,adjective,B1
7820,scatter,verb,B1
7821,scene,noun,A2
7822,scenery,noun,A2
7823,scenic,adjective,B1
7824,scent,noun,B2
7825,schedule,noun,A2
7826,schedule,verb,B2
7827,scheduled,adjective,B2
7828,scheme,noun,B2
7831,scholasticism,noun,B2
7832,school,noun,A1
7833,schoolchild,noun,A2
7834,schoolgirl,noun,B2
7835,schoolmate,noun,B1
7836,schoolteacher,noun,B1
7837,schoolwork,noun,A2
7838,science,noun,A1
7839,science fiction,noun,B1
7840,scientific,adjective,A2
7841,scientifically,adverb,B2
7842,scientist,noun,A1
7843,scissors,noun,A2
7844,scold,verb,B1
7845,scooter,noun,B2
7847,score,noun,B1
7848,score,verb,B1
7849,scramble,verb,B2
7850,scratch,noun,B1
7851,scratch,verb,B2
7852,scream,noun,A2
7853,scream,verb,B1
7854,screen,noun,A2
7855,screen,verb,B2
7856,screw,noun,A2
7857,screw,verb,B2
7858,scribble,noun,B2
7859,script,noun,A2
7860,scrooge,noun,B2
7861,scuba,noun,B2
7862,sculpture,noun,B1
7863,scythe,noun,B2
7864,sea,noun,A1
7865,seafood,noun,A2
7866,seal,noun,B2
7867,search,noun,A2
7868,search,verb,B1
7869,seaside,noun,A2
7870,season,noun,B1
7871,seasonal,adjective,B2
7872,seat,noun,A1
7873,seawater,noun,B1
7874,seaweed,noun,B1
7875,second,adjective,A1
7876,second,adverb,B1
7877,second,noun,A2
7878,second,pronoun,A2
7879,second person,noun,B2
7880,secondary,adjective,B2
7881,secondary school,noun,B1
7882,second-hand,adjective,B1
7883,second-hand,adverb,B1
7884,secondly,adverb,B2
7885,secret,adjective,B1
7886,secret,noun,A2
7887,secretary,noun,A2
7888,secretly,adverb,B1
7889,section,noun,A1
7890,sector,noun,B2
7891,secure,adjective,B1
7892,security,noun,B1
7893,see,verb,A1
7894,seed,noun,A2
7895,seek,verb,A2
7896,seem,verb,A2
7897,seesaw,noun,B2
7901,select,adjective,B1
7902,select,verb,B2
7903,selection,noun,B1
7904,self,noun,A1
7905,self-confidence,noun,B2
7906,self-confident,adjective,B2
7907,selfish,adjective,B1
7908,selfless,adjective,B2
7909,self-service,adjective,B1
7910,sell,verb,A1
7911,seller,noun,B2
7912,semester,noun,A2
7913,semicolon,noun,B2
7914,semi-final,noun,B2
7917,send,verb,A2
7918,senior,adjective,A2
7919,senior,noun,A2
7921,sense,noun,A2
7922,sense,verb,B2
7923,sensible,adjective,B2
7924,sensitive,adjective,B2
7925,sentence,noun,A1
7926,sentence,verb,B2
7927,separate,adjective,A2
7928,separate,verb,B2
7929,separately,adverb,B2
7931,September,noun,A1
7932,sequence,noun,B1
7933,serene,adjective,B2
7935,series,noun,B1
7936,serious,adjective,B1
7937,seriously,adverb,A2
7938,servant,noun,B2
7939,serve,verb,A2
7940,server,noun,B1
7941,service,noun,B1
7942,service,verb,B1
7943,session,noun,B1
7944,set,noun,A2
7945,set,verb,A1
7946,setback,noun,B2
7947,setting,noun,B1
7948,settle,verb,B1
7951,seven,number,A1
7952,seventeen,number,A1
7953,seventy,number,A1
7954,several,determiner,A2
7955,several,pronoun,A2
7956,severe,adjective,B1
7958,sew,verb,A2
7959,sex,noun,B1
7960,sexism,noun,B2
7961,sexual,adjective,B2
7963,shabby,adjective,B2
7964,shade,noun,A2
7965,shadow,noun,A2
7966,shadow,verb,B1
7967,shadowy,adjective,B1
7968,shake,noun,A1
7969,shake,verb,B1
7970,shaken,adjective,B2
7971,Shakespearean,adjective,B2
7972,shaky,adjective,B2
7973,shall,modal auxiliary,A2
7974,shallow,adjective,B1
7975,shame,noun,B1
7976,shameful,adjective,B1
7977,shampoo,noun,A2
7978,shape,noun,A2
7979,shape,verb,B1
7980,share,noun,A2
7981,share,verb,A1
7982,sharp,adjective,B1
7983,sharp,adverb,B2
7984,sharply,adverb,B2
7986,shave,verb,B1
7987,she,pronoun,A1
7988,shed,noun,B2
7989,sheep,noun,A1
7991,sheet,noun,B1
7992,shelf,noun,A1
7993,shell,noun,A2
7994,shell,verb,B2
7995,shelter,noun,B1
7996,sheriff,noun,B1
7997,shield,noun,B2
7998,shift,noun,B2
7999,shift,verb,B1
8000,shine,verb,A2
8001,shiny,adjective,B1
8002,ship,noun,A1
8003,ship,verb,B1
8005,shipwreck,noun,B2
8006,shirt,noun,A1
8007,shiver,verb,B1
8008,shock,noun,A2
8009,shock,verb,B2
8010,shocked,adjective,B1
8012,shoe,noun,A1
8013,shoot,verb,A2
8014,shooting,noun,B2
8015,shop,noun,A1
8016,shop,verb,B1
8017,shop assistant,noun,A2
8018,shopkeeper,noun,B2
8019,shoplift,verb,B2
8020,shoplifter,noun,B2
8021,shoplifting,noun,B2
8022,shopper,noun,B1
8023,shopping,noun,A1
8025,short,adjective,A1
8026,short,adverb,A1
8027,short/shorts,noun,A2
8030,shortness,noun,B2
8032,shot,noun,A2
8033,should,modal auxiliary,A1
8034,shoulder,noun,A1
8035,shout,noun,A2
8036,shout,verb,B1
8037,show,noun,A2
8038,show,verb,A1
8039,showbiz,noun,B2
8040,showcase,noun,B2
8041,shower,noun,A1
8042,shower,verb,B2
8043,shrimp,noun,B1
8044,shrink,noun,B2
8047,shut,adjective,B1
8048,shut,verb,A2
8049,shy,adjective,A1
8050,sick,adjective,A1
8051,sickness,noun,B1
8052,side,noun,A1
8053,sidewalk,noun,B1
8054,sigh,noun,B1
8055,sigh,verb,B2
8056,sight,noun,A1
8057,sightseeing,noun,A2
8058,sign,noun,A1
8059,sign,verb,B1
8060,signal,noun,B1
8063,significant,adjective,A2
8064,significantly,adverb,B2
8065,signify,verb,B2
8066,signpost,noun,B1
8067,silence,noun,A2
8068,silent,adjective,B1
8069,silently,adverb,A2
8070,silk,noun,B1
8071,silly,adjective,A2
8072,silver,adjective,A2
8073,silver,noun,A2
8074,silverware,noun,B2
8075,similar,adjective,A2
8076,similarity,noun,B1
8077,similarly,adverb,B1
8078,simple,adjective,A2
8079,simplification,noun,B2
8080,simplify,verb,B1
8081,simply,adverb,A2
8082,simultaneous,adjective,B2
8084,since,adverb,B2
8085,since,conjunction,B1
8086,since,preposition,A2
8087,sincere,adjective,B2
8088,sincerity,noun,B2
8089,sing,verb,A1
8090,singer,noun,A1
8091,singing,noun,A2
8092,single,adjective,A2
8093,single,noun,B1
8094,singular,adjective,A2
8095,singular,noun,A2
8096,sink,noun,A2
8097,sink,verb,B1
8098,sir,noun,A1
8099,sister,noun,A1
8100,sister-in-law,noun,B2
8101,sit,verb,A1
8102,site,noun,A1
8103,sitting room,noun,A2
8104,situation,noun,A2
8105,six,number,A1
8106,sixteen,number,A1
8107,sixty,number,A1
8108,size,noun,A1
8109,skate,noun,A2
8110,skate,verb,B1
8111,skateboard,noun,B2
8112,skateboarder,noun,B2
8113,skateboarding,noun,A2
8114,skating,noun,A2
8115,skeleton,noun,B1
8116,sketch,verb,B2
8117,ski,noun,A2
8118,ski,verb,B1
8119,skiing,noun,A2
8120,skill,noun,A1
8122,skillful/skilful,adjective,B2
8123,skillfully/skilfully,adverb,B2
8124,skim,verb,B2
8125,skin,noun,B1
8127,skirt,noun,A1
8128,sky,noun,A1
8129,skylark,noun,B2
8130,skyscraper,noun,B1
8131,skyward,adverb,B2
8133,slang,noun,B2
8134,slap,noun,B2
8136,slash,noun,B2
8137,slaughter,noun,B2
8138,slave,noun,A2
8140,sleep,noun,B1
8141,sleep,verb,A1
8142,sleepless,adjective,A2
8143,sleepy,adjective,A2
8144,sleeve,noun,B1
8145,slice,noun,A2
8146,slice,verb,B2
8147,slide,noun,A2
8148,slide,verb,B2
8149,slight,adjective,B2
8150,slight,noun,B1
8151,slightly,adverb,B1
8152,slim,adjective,A2
8153,slip,noun,B1
8154,slip,verb,B1
8155,sliver,noun,B2
8157,slope,noun,B1
8158,sloppy,adjective,B2
8160,slow,adjective,A1
8161,slow,adverb,B1
8162,slow,verb,B1
8163,slowly,adverb,A2
8164,small,adjective,A1
8165,smart,adjective,A1
8167,smell,noun,A1
8168,smell,verb,B1
8169,smile,noun,A1
8170,smile,verb,B1
8171,smith,noun,A1
8172,smoke,noun,A1
8173,smoke,verb,A2
8174,smoker,noun,B1
8175,smokestack,noun,B2
8176,smoking,noun,A1
8177,smooth,adjective,A2
8178,smoothly,adverb,A2
8179,snack,noun,A2
8180,snake,noun,A1
8182,sneak,verb,B2
8183,sneer,noun,B2
8184,sneeze,noun,B1
8185,sneeze,verb,B2
8186,sniff,verb,B2
8187,snore,noun,B2
8188,snore,verb,B2
8189,snow,noun,A1
8190,snow,verb,A2
8191,snowball,noun,B2
8192,snowboard,noun,B1
8193,snowboarding,noun,A2
8194,snowstorm,noun,B1
8195,snowy,adjective,A1
8196,so,adverb,A2
8197,so,conjunction,A1
8198,soak,noun,B2
8200,soaked,adjective,B2
8201,soaking,adjective,B2
8202,soap,noun,A2
8203,soap opera,noun,B1
8205,sob,verb,B2
8207,soccer,noun,A1
8208,sociable,adjective,B2
8209,social,adjective,A1
8210,social networking,noun,B1
8211,socialize/socialise,verb,B2
8212,socially,adverb,B1
8213,society,noun,A2
8214,sock,noun,A2
8215,soda,noun,A2
8216,sofa,noun,A1
8217,soft,adjective,A2
8218,soft drink,noun,A2
8219,softly,adverb,A2
8220,softness,noun,B2
8221,software,noun,A2
8222,soil,noun,B2
8223,soil,verb,B1
8224,solar,adjective,B2
8225,soldier,noun,A2
8226,solid,adjective,B1
8227,solidity,noun,B2
8228,soliloquy,noun,B2
8229,solo,adjective,B2
8230,solo,adverb,B2
8231,solo,noun,B2
8232,solution,noun,A2
8233,solve,verb,A1
8234,solvent,noun,B2
8235,some,determiner,A1
8236,some,pronoun,A1
8237,somebody,pronoun,A2
8238,someday,adverb,A2
8240,someone,pronoun,A1
8241,someplace,adverb,B1
8242,something,pronoun,A1
8244,sometimes,adverb,B1
8245,somewhat,adverb,B2
8246,somewhere,adverb,A2
8247,son,noun,A1
8248,song,noun,A1
8249,son-in-law,noun,B2
8250,sonnet,noun,B2
8251,soon,adverb,A1
8252,soothe,verb,B1
8254,sophomore,noun,B1
8255,sore,adjective,B1
8256,sorrow,noun,B1
8257,sorry,adjective,A1
8258,sort,noun,B1
8259,sort,verb,B2
8260,soul,noun,B1
8262,sound,noun,A2
8263,sound,verb,A2
8264,soundtrack,noun,B2
8265,soup,noun,A1
8266,sour,adjective,B1
8267,source,noun,A2
8268,south,adjective,A2
8269,south,adverb,A2
8270,south,noun,A2
8271,southeast,adjective,B1
8272,southeast,noun,B1
8273,southern,adjective,B1
8274,southward,adverb,B2
8275,southwest,adjective,B1
8276,southwest,noun,B1
8277,souvenir,noun,B1
8278,Soviet,noun,B2
8279,soybean,noun,B2
8280,spa,noun,B2
8281,space,noun,A2
8282,spaceship,noun,A2
8283,spaghetti,noun,A2
8284,span,verb,B2
8287,sparerib,noun,B2
8288,spark,noun,B2
8289,sparkle,noun,B1
8290,sparkling,adjective,B2
8291,sparrow,noun,B2
8292,speak,verb,A1
8293,speaker,noun,A2
8294,special,adjective,A1
8295,specialist,noun,B1
8296,specialize/specialise,verb,B1
8297,specially,adverb,B1
8298,specialty,noun,B2
8299,species,noun,B2
8300,specific,adjective,A2
8301,specifically,adverb,B2
8306,speech,noun,A1
8307,speed,noun,A2
8308,speed,verb,B1
8309,speeder,noun,B2
8311,spell,verb,A2
8312,spellbound,adjective,B2
8313,spelling,noun,B1
8314,spend,verb,A1
8317,spicy,adjective,B1
8318,spider,noun,B1
8320,spin,verb,B2
8321,spinach,noun,B1
8322,spiral,adjective,B1
8323,spirit,noun,B1
8324,spiritual,adjective,B1
8326,splash,noun,B2
8327,splash,verb,A2
8328,splatter,noun,B2
8329,split,adjective,A2
8330,split,noun,B1
8331,split,verb,B2
8335,sponge,noun,B1
8336,sponsor,noun,B1
8337,sponsor,verb,B2
8338,spoon,noun,A2
8339,sport,noun,A1
8340,sports,adjective,B1
8341,sports center/sports centre,noun,A2
8342,sportsmanship,noun,B1
8343,spot,noun,A1
8344,spot,verb,B2
8345,spray,noun,B2
8346,spray,verb,B2
8347,spread,noun,A2
8348,spread,verb,B2
8349,spreadsheet,noun,B2
8350,spring,noun,A1
8351,sprint,noun,B2
8352,spur,noun,B2
8353,spy,noun,A1
8355,square,adjective,A2
8356,square,noun,A2
8357,squash,noun,B2
8358,squash,verb,B2
