,word,tag,level_freq@a1,level_freq@a2,level_freq@b1,level_freq@b2,level_freq@c1,total_freq@total,nb_doc@a1,nb_doc@a2,nb_doc@b1,nb_doc@b2,nb_doc@c1,nb_doc@total
14269,undo,VB,0.0,0.0,0.0,0.3154,0.9357,0.649,0.0,0.0,0.0,1.0,1.0,2.0
14270,undoubtedly,RB,0.0,0.0,0.0,4.9553,1.8274,1.9486,0.0,0.0,0.0,2.0,3.0,5.0
14271,undress,NN,0.0,0.0,1.3622,0.0,0.0,0.0812,0.0,0.0,1.0,0.0,0.0,1.0
14272,undress,VB,0.0,4.4872,0.0,0.6524,16.2929,5.1885,0.0,2.0,0.0,1.0,4.0,7.0
14273,unearth,VB,0.0,0.0,0.0,0.0,0.6091,0.0803,0.0,0.0,0.0,0.0,1.0,1.0
14274,unearthly,JJ,0.0,0.0,0.0,0.7308,0.0,0.0621,0.0,0.0,0.0,1.0,0.0,1.0
14275,uneaten,JJ,0.0,0.0,0.0,0.6749,0.0,0.0574,0.0,0.0,0.0,1.0,0.0,1.0
14276,unemotional,JJ,0.0,0.0,0.0,0.6749,0.0,0.0574,0.0,0.0,0.0,1.0,0.0,1.0
14277,unemployed,JJ,0.0,0.0,10.3569,7.8141,0.0,3.6647,0.0,0.0,4.0,3.0,0.0,7.0
14278,unemployment,NN,0.0,0.0,2.5892,12.0952,0.0,3.3424,0.0,0.0,1.0,4.0,0.0,5.0
14279,unemployment_benefit,NN,0.0,0.0,2.5892,0.0,0.0,0.0865,0.0,0.0,1.0,0.0,0.0,1.0
14280,unemployment_office,NN,0.0,0.0,0.0,0.8294,0.0,0.2268,0.0,0.0,0.0,1.0,0.0,1.0
14281,unenforceable,JJ,0.0,0.0,0.0,0.1311,0.0,0.0314,0.0,0.0,0.0,1.0,0.0,1.0
14282,unethical,JJ,0.0,0.0,0.0,0.0,0.6091,0.0803,0.0,0.0,0.0,0.0,1.0,1.0
14283,uneven,JJ,0.0,0.5074,0.0,0.0,0.1804,0.559,0.0,1.0,0.0,0.0,1.0,2.0
14284,unevenly,RB,0.0,0.0,0.0,0.0,1.0665,0.0796,0.0,0.0,0.0,0.0,1.0,1.0
14285,uneventful,JJ,0.0,0.0,0.0,0.0,1.0665,0.0796,0.0,0.0,0.0,0.0,1.0,1.0
14286,unexpected,JJ,0.0,0.0,17.8996,22.736,26.6385,16.1441,0.0,0.0,4.0,7.0,6.0,17.0
14287,unexpectedly,RB,0.0,0.0,0.0,0.7308,3.2663,1.4678,0.0,0.0,0.0,1.0,2.0,3.0
14288,unexpectedness,NN,0.0,0.0,0.0,0.0,0.9086,0.0678,0.0,0.0,0.0,0.0,1.0,1.0
14289,unexplained,JJ,0.0,0.0,0.0,4.0091,0.0,0.6624,0.0,0.0,0.0,2.0,0.0,2.0
14290,unfair,JJ,0.0,0.0,2.5892,15.0547,6.129,6.9436,0.0,0.0,1.0,5.0,3.0,9.0
14291,unfairly,RB,0.0,0.0,0.0,0.0,0.9357,0.0698,0.0,0.0,0.0,0.0,1.0,1.0
14292,unfairness,NN,0.0,0.0,0.0,0.0,0.9086,0.0678,0.0,0.0,0.0,0.0,1.0,1.0
14293,unfamiliar,JJ,0.0,0.0,0.0,7.1156,0.6091,2.1593,0.0,0.0,0.0,4.0,1.0,5.0
14294,unfasten,VB,0.0,0.0,0.0,0.5926,0.0,0.0504,0.0,0.0,0.0,1.0,0.0,1.0
14295,unfeeling,JJ,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
14296,unfinished,JJ,0.0,0.0,0.0,4.0091,0.0,0.6624,0.0,0.0,0.0,2.0,0.0,2.0
14297,unfit,JJ,0.0,0.0,0.0,0.0,0.9605,0.0717,0.0,0.0,0.0,0.0,1.0,1.0
14298,unfold,VB,0.0,0.0,0.0,3.9155,0.9357,1.4902,0.0,0.0,0.0,2.0,1.0,3.0
14299,unfordly,JJ,0.0,0.0,0.0,0.0,1.0665,0.0796,0.0,0.0,0.0,0.0,1.0,1.0
14300,unforgettable,JJ,2.4671,0.0,0.0,0.0,2.4455,1.767,1.0,0.0,0.0,0.0,3.0,4.0
14301,unforgivable,JJ,0.0,0.0,0.0,0.6524,0.0,0.0555,0.0,0.0,0.0,1.0,0.0,1.0
14302,unforgiving,JJ,0.0,0.0,0.0,0.0,1.8714,0.1396,0.0,0.0,0.0,0.0,2.0,2.0
14303,unfortunate,JJ,1.4193,0.0,17.5566,0.6749,7.1057,5.3566,1.0,0.0,4.0,1.0,3.0,9.0
14304,unfortunately,RB,1.4193,0.5074,106.1324,35.5785,36.5616,38.4354,1.0,1.0,14.0,10.0,10.0,36.0
14305,unfriend,NN,0.0,0.0,0.0,0.4103,0.0,0.0803,0.0,0.0,0.0,1.0,0.0,1.0
14306,unfriended,JJ,0.0,0.0,0.0,0.4103,0.0,0.0803,0.0,0.0,0.0,1.0,0.0,1.0
14307,unfriendly,JJ,0.0,20.5204,2.5892,0.6729,15.9698,9.6598,0.0,5.0,1.0,1.0,4.0,11.0
14308,ungrateful,JJ,0.0,0.0,2.1495,0.6524,0.9086,1.4912,0.0,0.0,1.0,1.0,1.0,3.0
14309,unhappily,RB,0.0,0.4206,0.0,6.8988,19.7419,7.9905,0.0,1.0,0.0,4.0,6.0,11.0
14310,unhappiness,NN,0.0,0.2873,0.0,15.5749,18.7415,10.4611,0.0,1.0,0.0,5.0,6.0,12.0
14311,unhappy,JJ,103.9325,29.7124,45.5426,133.9115,105.2397,97.8982,8.0,7.0,7.0,26.0,20.0,68.0
14312,unharmed,JJ,0.0,0.0,0.0,0.0,4.9989,0.6874,0.0,0.0,0.0,0.0,2.0,2.0
14313,unhealthy,JJ,0.0,0.887,4.299,3.6117,1.0665,3.9275,0.0,1.0,2.0,2.0,1.0,6.0
14314,unheard,JJ,0.0,0.0,2.5892,0.8294,0.0,0.7517,0.0,0.0,1.0,1.0,0.0,2.0
14315,unhelpful,JJ,0.0,0.0,13.586,0.0,0.0,0.899,0.0,0.0,3.0,0.0,0.0,3.0
14316,unhurried,JJ,0.0,0.0,0.0,0.0,1.0665,0.0796,0.0,0.0,0.0,0.0,1.0,1.0
14317,unhurriedly,RB,0.0,0.0,0.0,0.0,1.0665,0.0796,0.0,0.0,0.0,0.0,1.0,1.0
14318,unhurt,JJ,0.0,0.0,0.0,0.0,0.9605,0.0717,0.0,0.0,0.0,0.0,1.0,1.0
14319,unicorn,NN,0.0,6.7004,0.0,0.0,0.0,0.2536,0.0,6.0,0.0,0.0,0.0,6.0
14320,unicycle,NN,0.0,6.2092,0.0,0.0,0.0,1.5874,0.0,3.0,0.0,0.0,0.0,3.0
14321,uniform,NN,35.7088,3.5481,17.5566,25.1704,60.8545,39.1793,4.0,2.0,4.0,9.0,14.0,33.0
14322,uniformed,JJ,0.0,0.0,0.0,0.0,0.9605,0.0717,0.0,0.0,0.0,0.0,1.0,1.0
14323,unimaginable,JJ,0.0,0.0,0.0,0.0,0.6091,0.0803,0.0,0.0,0.0,0.0,1.0,1.0
14324,unimportant,JJ,0.0,0.0,0.0,12.4285,5.057,4.3627,0.0,0.0,0.0,3.0,2.0,5.0
14325,uninhabitable,JJ,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
14326,unintelligent,JJ,0.0,0.0,0.0,0.0,1.0665,0.0796,0.0,0.0,0.0,0.0,1.0,1.0
14327,uninteresting,JJ,0.0,0.3637,0.0,0.0,0.0,0.0138,0.0,1.0,0.0,0.0,0.0,1.0
14328,uninterrupted,JJ,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
14329,uninvited,JJ,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
14330,uninviting,JJ,0.0,0.0,0.296,0.0,0.0,0.0314,0.0,0.0,1.0,0.0,0.0,1.0
14331,unique,JJ,0.0,0.887,3.2749,4.4917,24.3555,8.5468,0.0,1.0,2.0,3.0,7.0,13.0
14332,uniquely,RB,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
14333,unit,NN,0.0,0.0,1.3622,0.0,13.6305,2.4396,0.0,0.0,1.0,0.0,6.0,7.0
14334,unite,VB,0.0,0.0,0.0,0.5926,8.1262,2.8044,0.0,0.0,0.0,1.0,4.0,5.0
14335,united,JJ,0.0,0.0,0.0,1.7778,0.0,0.1511,0.0,0.0,0.0,3.0,0.0,3.0
14336,unity,NN,0.0,0.0,0.0,0.0,2.133,0.1591,0.0,0.0,0.0,0.0,1.0,1.0
14337,universal,JJ,0.0,0.0,8.371,0.8294,1.2183,2.9231,0.0,0.0,2.0,1.0,2.0,5.0
14338,universality,NN,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
14339,universe,NN,0.0,0.0,0.5308,0.8294,4.897,1.6708,0.0,0.0,1.0,1.0,2.0,4.0
14340,university,NN,99.3843,55.3353,124.4922,41.3275,15.4337,65.973,10.0,13.0,17.0,11.0,6.0,57.0
14341,university_city,NN,0.0,0.0,0.0,0.5926,0.0,0.0504,0.0,0.0,0.0,1.0,0.0,1.0
14342,university_course,NN,0.0,0.0,0.296,0.0,0.0,0.0314,0.0,0.0,1.0,0.0,0.0,1.0
14343,university_education,NN,0.0,0.0,0.0,0.0,0.8152,0.2268,0.0,0.0,0.0,0.0,1.0,1.0
14344,university_ground,NN,0.0,0.0,0.296,0.0,0.0,0.0314,0.0,0.0,1.0,0.0,0.0,1.0
14345,university_official,NN,0.0,0.0,0.0,0.1311,0.0,0.0314,0.0,0.0,0.0,1.0,0.0,1.0
14346,university_student,NN,0.0,0.3436,8.7188,0.8294,0.8152,2.5243,0.0,1.0,2.0,1.0,1.0,5.0
14347,university_teacher,NN,0.0,0.0,5.1784,0.0,0.0,0.1729,0.0,0.0,2.0,0.0,0.0,2.0
14348,unjust,JJ,0.0,0.0,0.0,0.0,6.9925,0.9376,0.0,0.0,0.0,0.0,3.0,3.0
14349,unjustly,RB,0.0,0.0,0.0,0.0,3.6342,0.2711,0.0,0.0,0.0,0.0,2.0,2.0
14350,unkind,JJ,4.7364,0.0,0.0,3.9155,7.4313,3.3102,1.0,0.0,0.0,2.0,3.0,6.0
